timestamp_utc,city,date,entry_mode,bucket,adjacent_bucket,model_probability,market_price,edge_pct,confidence,size_pct,size_usd,bankroll,sigma,metar_rising,max_so_far,deb_prediction,mu,top1_prob,top2_prob,hours_to_peak,market_slug,market_question,liquidity,volume,reasoning,risk_factors,actual_high,settlement_bucket,trade_won,pnl_usd
2026-04-17T20:08:44.021996+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.96,-21.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.1333333333333329,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,559.16999,2055.8305100000002,"Max so far is 33°C and METAR shows temperatures have plateaued at 33°C for the last 3 hours (13:00-15:00). Hourly forecast shows cooling trend starting now (32.8° at 15:00, declining to 31.6° at 16:00). Peak has clearly passed and settlement will be 33°C bucket.","[""Market already pricing 33\u00b0 bucket at 96% - very little edge"", ""High market price reduces profit potential""]",,,,
2026-04-17T20:09:46.320762+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.2,43.1,high,5.124999999999999,51.24999999999999,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.8500000000000014,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,101153.23382,14142.688826000005,"Strong golden hour setup: METAR shows consistent warming (+1.1°F/hour over last 2 hours), forecast peaks at 83.3°F in 3 hours, sigma tight at 1.15. Combined 83°+84° buckets at 63.1% vs estimated market ~20% creates massive 43% edge.","[""Lake Michigan cooling effect could suppress actual peak"", ""High suppression risk from upper air profile""]",,,,
2026-04-17T20:09:46.321793+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.96,-21.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.1499999999999986,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,559.16999,2055.8305100000002,"Max so far is 33°C with multiple confirmations at 13:00, 12:00, and 15:00. Hourly forecast shows cooling trend starting immediately. Post-peak capture scenario with 74.7% model confidence on the 33° bucket.","[""Market already pricing 33\u00b0 at 96% - negative edge"", ""Tropical convection risk mentioned in context""]",,,,
2026-04-17T20:10:44.006575+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.25,38.1,high,3.8,38.0,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.8333333333333321,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,101153.23382,14142.688826000005,"METAR shows steady warming from 77°F to 78.1°F over past 2 hours with peak window at 17:00 (2.5h away). Model predicts 83.3°F peak with tight sigma 1.15, giving 63.1% combined probability for 83-84°F buckets. Hourly forecast shows continued warming to 83.3°F at 17:00.","[""Lake Michigan effect can create 10\u00b0F+ variance"", ""High suppression risk from atmospheric conditions""]",,,,
2026-04-17T20:10:44.007379+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.95,-20.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.1666666666666679,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,710.6145,2075.8305100000002,Max so far is 33°C and hourly forecast shows cooling trend starting now (32.8→31.6→30.4). METAR sequence shows peak at 33°C multiple times with no higher readings. Settlement bucket is confirmed at 33°C.,"[""market already pricing 33\u00b0C at 95%"", ""limited upside despite high confidence""]",,,,
2026-04-17T20:12:07.810997+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.25,38.1,high,3.8,38.0,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.8166666666666664,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,86418.52003,14177.488826000004,"Perfect golden hour setup: METAR shows consistent warming from 77°F at 13:00-14:00 to 78.1°F at 15:00, with hourly forecast predicting continued rise to 83.3°F peak at 17:00. Model sigma is tight at 1.15, and combined 83°+84° buckets offer 63.1% probability coverage with significant market mispricing.","[""Lake Michigan cooling effect could cap peak"", ""High CAPE suggests potential convection disruption""]",,,,
2026-04-17T20:12:07.812392+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.95,-20.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.1833333333333336,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,710.6145,2075.8305100000002,"Max temperature of 33°C reached at 13:00 and 15:00, with hourly forecast showing cooling trend ahead. Post-peak capture strategy applies with 66% backtest accuracy.","[""Market already pricing 33\u00b0 bucket at 95%"", ""Limited upside despite high confidence""]",,,,
2026-04-17T20:13:18.888683+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.2,43.1,high,5.124999999999999,51.24999999999999,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.8000000000000007,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,86418.52003,14177.488826000004,"METAR shows strong warming trend from 78.1°F at 15:00, with model predicting peak at 17:00 reaching 83.3°F. Sigma is tight at 1.15, and top-2 adjacent buckets (83° and 84°) have combined 63.1% probability with massive market mispricing.","[""Lake Michigan cooling effect could cap temperatures"", ""High boundary layer activity could disrupt heating""]",,,,
2026-04-17T20:13:18.889972+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.95,-20.3,low,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.1999999999999993,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,710.6145,2075.8305100000002,"Max so far is 33°C and current temp is 33°C, matching the 33° bucket. However, market is already pricing 33° at 95%, leaving minimal edge despite post-peak timing.","[""negative_edge"", ""overpriced_market"", ""tropical_convection_risk""]",,,,
2026-04-17T20:14:54.380028+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.25,38.1,high,3.8,38.0,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.783333333333335,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,86418.52003,14177.488826000004,"METAR shows steady warming from 77°F at 13:00-14:00 to 78.1°F at 15:00, with hourly forecast predicting peak of 83.3°F at 17:00. Model gives 63.1% combined probability for 83-84°F buckets with tight sigma of 1.15. Current warming rate supports model prediction.","[""Lake Michigan effect could create temperature variations"", ""High CAPE indicates potential convective activity""]",,,,
2026-04-17T20:14:54.380829+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.95,-20.3,low,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.216666666666665,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,710.6145,2075.8305100000002,"Max so far is 33°C and hourly forecast shows cooling trend starting. However, market already prices 33° bucket at 95%, leaving no edge despite post-peak timing.","[""negative_edge"", ""market_already_efficient"", ""tropical_convection_risk""]",,,,
2026-04-17T20:15:58.059232+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.2,43.1,high,5.124999999999999,51.24999999999999,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.75,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,86160.03063,14177.488826000004,"METAR shows strong monotonic warming trend (+1.1°F/hour last reading, +6°F in 3 hours). Current 78.1°F with hourly forecast showing peak at 83.3°F in 3 hours aligns perfectly with model's 83-84° top buckets at 63.1% combined probability. Sigma tight at 1.15.","[""Lake Michigan cooling effect"", ""High suppression risk from upper air""]",,,,
2026-04-17T20:15:58.060550+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.95,-20.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.25,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,710.6145,2075.8305100000002,Max temperature has been 33°C for the last 3 hours (12:00-15:00) and hourly forecast shows cooling from 32.8°C onward. The 33°C bucket has 74.7% model probability and settlement is based on max_so_far of 33°C.,"[""market already pricing 33\u00b0C at 95%"", ""tropical convection risk mentioned""]",,,,
2026-04-17T20:17:06.067479+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.3,33.1,high,2.285714285714286,22.85714285714286,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.7333333333333343,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,86160.03063,14177.488826000004,"Perfect golden hour setup: METAR shows steady warming (78.1°F at 2:20pm, up from 77°F at 2pm), peak forecast at 5pm with 83.3°F target. Model gives 63.1% combined probability for 83-84°F buckets with tight sigma of 1.15. Hourly forecast shows continued warming to 83°F+ over next 2-3 hours.","[""Lake Michigan cooling effect could cap temperatures"", ""High atmospheric instability with CAPE 1030""]",,,,
2026-04-17T20:17:06.067930+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.95,-20.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.2666666666666657,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,710.6145,2075.8305100000002,Max so far is 33°C with METAR showing flat/declining trend from 15:00 peak. Post-peak mode indicates 66% accuracy for max_so_far as settlement value. Model strongly favors 33° bucket at 74.7% and hourly forecast shows cooling ahead.,"[""Market already pricing 33\u00b0 at 95% leaves minimal edge"", ""Tropical convection could cause rapid temperature changes""]",,,,
2026-04-17T20:18:13.643678+00:00,Chicago,2026-04-17,golden_hour,83,82,0.338,0.05,28.8,high,8.263157894736842,82.63157894736842,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.716666666666665,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,86160.03063,14177.488826000004,"METAR shows strong warming trend (+1.1°C/hour from 77°F to 78.1°F), model predicts peak at 83.3°F in 3 hours with tight sigma (1.15). Top-2 adjacent buckets (82-84°F) have 63.1% combined probability, creating excellent spread opportunity.","[""Lake Michigan cooling effect could cap temperatures"", ""High atmospheric instability (CAPE 1030) could trigger afternoon storms""]",,,,
2026-04-17T20:18:13.645043+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.95,-20.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.283333333333335,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,749.26845,2125.91051,"Max so far is 33°C reached at 15:00, hourly forecast shows cooling from here (32.8°C next hour declining to 31.6°C). Peak window is marked as 'past' and METAR shows temperature has plateaued at 33°C since 12:00-13:00 with no further warming.","[""Market already pricing 33\u00b0 bucket at 95% - very little edge"", ""Tropical convection risk mentioned in warnings""]",,,,
2026-04-17T20:19:19.543631+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.2,43.1,high,5.124999999999999,51.24999999999999,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.6999999999999993,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,86160.03063,14177.488826000004,"METAR shows steady warming from 77°F at 13:00-14:00 to 78.1°F at 15:00, with hourly forecast predicting peak of 83.3°F at 17:00. Model has 63.1% combined probability on adjacent 83-84°F buckets with tight sigma of 1.15°F, while market appears to be pricing uncertainty much lower.","[""Lake Michigan cooling effects could cap warming"", ""High CAPE/unstable atmosphere could trigger afternoon clouds""]",,,,
2026-04-17T20:19:19.544604+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.94,-19.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.3000000000000007,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,749.26845,2125.91051,"Max so far is 33°C with current temp at 33°C, and hourly forecast shows cooling trend starting now (32.8°C at 15:00, 31.6°C at 16:00). Peak has clearly been reached. Market pricing 33° bucket at 94% is actually reasonable given the certainty.","[""Market already efficiently priced"", ""Minimal edge available""]",,,,
2026-04-17T20:20:16.693817+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.2,43.1,high,5.124999999999999,51.24999999999999,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.6833333333333336,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,86160.03063,14177.488826000004,"Perfect golden hour setup: METAR rising monotonically from 77°F to 78.1°F, sigma tight at 1.15, model predicts 83.3°F peak at 17:00 (2.75h away). Combined top-2 adjacent buckets (83° + 84°) give 63.1% coverage with massive edge if market pricing both low.","[""Lake Michigan cooling effect could cap peak below forecast"", ""High CAPE/instability could trigger afternoon storms""]",,,,
2026-04-17T20:20:16.695470+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.06,68.7,high,10.0,100.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.3166666666666664,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,749.26845,2125.91051,"Post-peak capture scenario: max_so_far is 33°C with flat METAR readings at 33°C since 12:00-15:00, indicating peak has been reached. Model shows 74.7% probability for 33° bucket but market is severely underpricing at ~6%. Hourly forecast shows cooling trend starting immediately.","[""tropical convection risk mentioned in warning"", ""wunderground settlement source uncertainty""]",,,,
2026-04-17T20:21:18.757747+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.2,43.1,high,5.124999999999999,51.24999999999999,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.6666666666666679,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,86160.03063,14177.488826000004,"Perfect golden hour setup: METAR shows steady warming from 77°F at 13:00-14:00 to 78.1°F at 15:00, with hourly forecast predicting peak of 83.3°F at 17:00. Model gives 63.1% combined probability for 83-84°F buckets with tight sigma of 1.15. Strong warming trend continuing with 2-3 hours left to peak.","[""Lake Michigan effect could create temperature variations"", ""High atmospheric instability (CAPE 1030) may affect peak timing""]",,,,
2026-04-17T20:21:18.758721+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.94,-19.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.3333333333333321,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,829.67426,2194.09051,"Max so far is 33°C and temperatures are clearly declining from the peak around 14:00-15:00. Hourly forecast shows continued cooling. The market is correctly pricing 33°C bucket at 94%, indicating settlement is nearly certain.","[""Market already efficiently priced"", ""Minimal edge available""]",,,,
2026-04-17T20:22:28.258025+00:00,Chicago,2026-04-17,golden_hour,83,82,0.338,0.201,13.7,high,5.100125156445557,51.00125156445557,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.6499999999999986,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,85856.28625,15037.958826000004,"Strong golden hour setup with METAR rising monotonically from 77°F at 13:00 to 78.1°F at 15:00, on track toward model's 83.3°F peak at 17:00. Sigma is tight at 1.15 and hourly forecast shows continued warming to 83°F at 16:00. Adjacent buckets 82-83°F cover 52.9% combined probability with significant market mispricing.","[""Lake Michigan cooling effect could cap temps"", ""High atmospheric instability (CAPE 1030) may trigger convection""]",,,,
2026-04-17T20:22:28.259746+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.94,-19.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.3666666666666671,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,829.67426,2194.09051,"Max so far is 33°C reached at 15:00 and 13:00, with hourly forecast showing clear cooling trend (32.8→31.6→30.4). The daily peak has been reached and settlement bucket is 33°C. Market is pricing 33°C bucket at 94% which appears justified given the post-peak timing.","[""Market already pricing outcome correctly at 94%"", ""Minimal edge available""]",,,,
2026-04-17T20:23:26.014399+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.3,33.1,high,2.285714285714286,22.85714285714286,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.6333333333333329,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,85856.28625,15037.958826000004,"Strong golden hour setup: METAR shows consistent warming (+1°F/hour from 77°F to 78.1°F), model predicts peak at 83.3°F in 3 hours with tight sigma of 1.15. Combined 83-84°F buckets have 63.1% probability vs estimated 30% market price.","[""Lake Michigan cooling effect possible"", ""High atmospheric instability (CAPE 1030)""]",,,,
2026-04-17T20:23:26.015783+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.95,-20.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.3666666666666671,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,829.67426,2194.09051,"Max so far is 33°C reached at 15:00 and 13:00, with hourly forecast showing cooling trend starting now (32.8° at 15:00, 31.6° at 16:00). Post-peak capture opportunity as settlement value is highly likely to be 33°C bucket.","[""Market already pricing 33\u00b0 bucket at 95% leaves minimal edge"", ""Wunderground settlement source adds slight uncertainty""]",,,,
2026-04-17T20:24:34.657733+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.3,33.1,high,2.285714285714286,22.85714285714286,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.6000000000000014,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,85856.28625,15037.958826000004,"METAR shows steady warming from 77°F at 13:00 to 78.1°F at 15:00, with peak forecast at 17:00. Model predicts 83.3°F with tight sigma (1.15) and combined 83-84°F buckets at 63.1%. Currently 5°F below predicted peak with 3 hours to go - classic golden hour setup.","[""Lake Michigan effect could cause temperature variance"", ""High CAPE/CIN indicates atmospheric instability""]",,,,
2026-04-17T20:24:34.658523+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.93,-18.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.3999999999999986,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,829.67426,2194.09051,"Max so far is 33°C reached multiple times (13:00 and 15:00), and hourly forecast shows immediate cooling to 32.8°C at 16:00 then steady decline. Peak window is past and settlement value is locked in at 33°C bucket with 66% post-peak accuracy from backtest.","[""Market already pricing 33\u00b0 bucket at 93% premium"", ""Negative edge of -18.3% makes this unprofitable""]",,,,
2026-04-17T20:25:28.852110+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.25,38.1,high,3.8,38.0,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.6000000000000014,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,85782.96785,15037.958826000004,"METAR shows strong rising trend (+1.1°F/hour recent pace) from 78.1°F at 15:00, with forecast peak at 83.3°F around 17:00. Model predicts 63.1% for adjacent buckets 83-84°F with tight sigma of 1.15. Network leader at Midway already hit 80.1°F supporting continued warming.","[""Lake Michigan proximity could create cooling differential"", ""High CAPE/instability could trigger convection""]",,,,
2026-04-17T20:25:28.853651+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.93,-18.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.4166666666666679,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,829.67426,2194.09051,Max so far is 33°C and METAR shows temperatures have plateaued at 33°C for the last few hours with cooling forecast ahead. The 33° bucket has 74.7% model probability and settlement is virtually certain at this temperature.,"[""Market already pricing 33\u00b0 bucket at 93% - negative edge"", ""Tropical convection risk mentioned in warnings""]",,,,
2026-04-17T20:26:36.234165+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.25,38.1,high,3.8,38.0,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.5666666666666664,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,85782.96785,15037.958826000004,"METAR shows strong warming trend from 77°F at 13:00 to 78.1°F at 15:00, on track for model's 83.3°F peak at 17:00. Combined 83°+84° buckets have 63.1% probability with tight sigma of 1.15. Nearby Midway already hit 80.1°F, confirming regional warming continues.","[""Lake Michigan cooling effect could cap temps"", ""High atmospheric instability (CAPE 1030) could trigger convection""]",,,,
2026-04-17T20:26:36.235037+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.94,-19.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.4333333333333336,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,829.67426,2194.09051,"Max so far is 33°C reached at 15:00, and hourly forecast shows cooling trend starting immediately (32.8° next hour, down to 31.6° by 16:00). This is classic post-peak capture - the settlement value is locked in at 33°C.","[""Market already pricing 33\u00b0 bucket at 94% leaves minimal edge"", ""Tropical convection risk mentioned but no current precipitation""]",,,,
2026-04-17T20:27:59.630822+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.94,-19.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.4499999999999993,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,626.45807,2194.09051,Peak has been reached at 33°C with max_so_far=33. METAR shows flat/declining temps (33-32-33-33 last 4 hours) and hourly forecast confirms cooling trend starting. Market is severely overpricing 33° bucket at 94% when settlement is virtually certain.,"[""Market already highly priced"", ""Settlement on Wunderground integer rounding""]",,,,
2026-04-17T20:28:54.620857+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.25,38.1,high,3.8,38.0,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.533333333333335,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,85782.96785,15037.958826000004,METAR shows strong warming trend from 78.1°F at 15:00 with hourly forecast predicting peak at 83.3°F around 17:00. Model gives 63.1% combined probability for 83-84°F buckets with tight sigma of 1.15. Current temperature is rising monotonically toward model prediction.,"[""Lake Michigan effect could create temperature differential"", ""High CAPE indicates potential convective activity""]",,,,
2026-04-17T20:28:54.621700+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.94,-19.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.466666666666665,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,626.45807,2194.09051,"Max so far is 33°C and hourly forecast shows cooling from here (32.8° at 15:00, then declining). Peak has clearly passed and settlement will be 33°C bucket with 66% post-peak accuracy from backtest.","[""Market already pricing 33\u00b0 at 94% - negative edge"", ""Limited upside potential""]",,,,
2026-04-17T20:30:07.860541+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.2,43.1,high,5.124999999999999,51.24999999999999,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.5166666666666657,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,85782.96785,15037.958826000004,"Perfect golden hour setup: METAR rising monotonically from 77°F to 78.1°F, model predicts peak at 17:00 (83.3°F), sigma tight at 1.15. Hourly forecast shows continued warming to 83°F at 16:00 and 83.3°F at 17:00. Combined top-2 adjacent buckets (83°+84°) have 63.1% probability vs market pricing around 20%.","[""Lake Michigan effect could create 10\u00b0F+ variance"", ""High atmospheric instability (CAPE 1030)""]",,,,
2026-04-17T20:30:07.861435+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.94,-19.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.4833333333333343,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,626.45807,2194.09051,"Max so far is 33°C reached at 15:00, and hourly forecast shows cooling to 32.8°C at 15:00 then declining further. The METAR sequence shows we hit 33°C multiple times (13:00, 15:00) and the peak window is marked as 'past'. Model has 74.7% on 33°C bucket with max_so_far confirming this.","[""Market already pricing 33\u00b0C at 94% - very little upside"", ""Tropical convection risk could cause rapid temperature drops""]",,,,
2026-04-17T20:31:16.132663+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.25,38.1,high,3.8,38.0,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.5,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,85782.96785,15037.958826000004,"Perfect golden hour setup: METAR shows strong rising trend (78.1°F at 15:00, up from 62°F at 9:00), model predicts peak at 17:00 with 83.3°F. Combined top-2 adjacent buckets (83° + 84°) have 63.1% probability with tight sigma of 1.15. Current warming rate of ~1.5°F/hour aligns perfectly with forecast.","[""Lake Michigan effect warning"", ""High atmospheric instability""]",,,,
2026-04-17T20:31:16.134145+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.94,-19.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.5,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,685.52503,2340.13051,"Max so far is 33°C reached multiple times (13:00, 15:00) with hourly forecast showing cooling ahead. The 33° bucket has 74.7% model probability and current temp is exactly 33°C, indicating peak likely reached.","[""market_price_very_high"", ""tropical_convection_risk""]",,,,
2026-04-17T20:32:22.074414+00:00,Chicago,2026-04-17,golden_hour,83,84,0.631,0.4,23.1,high,0.0,0.0,1000.0,1.1500000000000021,True,78.1,82.7,83.3,0.338,0.631,1.4833333333333343,highest-temperature-in-chicago-on-april-17-2026-76-77f,Will the highest temperature in Chicago be between 76-77°F on April 17?,84009.87465,15038.058826000004,"METAR shows strong warming trend from 50°F at midnight to 78.1°F at 15:00, with consistent hourly gains. Hourly forecast predicts peak at 83.3°F around 17:00, perfectly aligning with model's top-2 buckets (83° + 84°). Sigma is tight at 1.15, and we're in the golden hour window with 2-3 hours before predicted peak.","[""Lake Michigan effect could create temperature differential"", ""High atmospheric instability (CAPE 1030)""]",,,,
2026-04-17T20:32:22.076228+00:00,Panama City,2026-04-17,post_peak,33,,0.747,0.94,-19.3,high,0.0,0.0,1000.0,0.3,False,33,33.3,33.3,0.747,1.0,-1.5166666666666657,highest-temperature-in-panama-city-on-april-17-2026-35c,Will the highest temperature in Panama City be 35°C on April 17?,685.52503,2340.13051,Max_so_far is 33°C which matches the model's top bucket at 74.7% probability. METAR sequence shows temps peaked at 33°C around 13:00-15:00 and hourly forecast shows cooling trend starting. This is classic post-peak capture scenario with 66% historical accuracy.,"[""Market already pricing 33\u00b0 bucket at 94% - negative edge"", ""Tropical convection risk mentioned in commentary could cause rapid cooling""]",,,,
